Story,OutputCase,CaseType,StepType,StepNumber,Item,Max Drift,Avg Drift,Ratio,Label,Max Loc X,Max Loc Y,Max Loc Z
Story2,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 X,0.000478,0.000454,1.053,15,27.834,0,6
Story2,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 Y,0.000372,0.000196,1.899,21,38.505,7.996,6
Story2,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 X,6.9E-05,4.9E-05,1.41,52,17.415,13.821,6
Story2,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 Y,0.000513,0.000453,1.132,1,0,0.701,6
Story2,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 X,7.5E-05,5.2E-05,1.431,52,17.415,13.821,6
Story2,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 Y,0.00055,0.000482,1.141,1,0,0.701,6
Story2,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 X,6.9E-05,4.9E-05,1.41,52,17.415,13.821,6
Story2,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 Y,0.000513,0.000453,1.132,1,0,0.701,6
Story2,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 X,7.5E-05,5.2E-05,1.431,52,17.415,13.821,6
Story2,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 Y,0.00055,0.000482,1.141,1,0,0.701,6
Story1,Dead,LinStatic,None,None,Diaph D1 Y,6E-06,3E-06,1.797,2,0,6.446,3.4
Story1,MODAL,LinModEigen,Mode,1,Diaph D1 X,6.792E-08,4.694E-08,1.447,15,27.834,0,3.4
Story1,MODAL,LinModEigen,Mode,2,Diaph D1 Y,6.213E-08,5.374E-08,1.156,2,0,6.446,3.4
Story1,MODAL,LinModEigen,Mode,3,Diaph D1 X,6.574E-08,4.318E-08,1.523,53,25.115,13.821,3.4
Story1,MODAL,LinModEigen,Mode,4,Diaph D1 X,4.015E-07,3.466E-07,1.158,15,27.834,0,3.4
Story1,MODAL,LinModEigen,Mode,5,Diaph D1 Y,3.712E-07,3.557E-07,1.044,2,0,6.446,3.4
Story1,MODAL,LinModEigen,Mode,6,Diaph D1 X,2.975E-07,1.041E-07,2.859,53,25.115,13.821,3.4
Story1,MODAL,LinModEigen,Mode,6,Diaph D1 Y,1E-06,1.194E-08,46.157,2,0,6.446,3.4
Story1,MODAL,LinModEigen,Mode,7,Diaph D1 X,1E-06,1E-06,1.128,15,27.834,0,3.4
Story1,MODAL,LinModEigen,Mode,8,Diaph D1 Y,1E-06,1E-06,1.036,2,0,6.446,3.4
Story1,MODAL,LinModEigen,Mode,9,Diaph D1 X,1E-06,2.333E-07,3.28,53,25.115,13.821,3.4
Story1,MODAL,LinModEigen,Mode,9,Diaph D1 Y,2E-06,3.393E-08,44.667,2,0,6.446,3.4
Story1,MODAL,LinModEigen,Mode,10,Diaph D1 X,2E-06,2E-06,1.12,15,27.834,0,3.4
Story1,MODAL,LinModEigen,Mode,11,Diaph D1 Y,2E-06,2E-06,1.056,2,0,6.446,3.4
Story1,MODAL,LinModEigen,Mode,12,Diaph D1 X,1E-06,4.032E-07,3.356,53,25.115,13.821,3.4
Story1,PP,LinStatic,None,None,Diaph D1 Y,6E-06,3E-06,1.797,2,0,6.446,3.4
Story1,TERP,LinStatic,None,None,Diaph D1 Y,1E-06,1E-06,1.91,2,0,6.446,3.4
Story1,TERT,LinStatic,None,None,Diaph D1 Y,6.081E-08,3.683E-08,1.651,2,0,6.446,3.4
Story1,SCP,LinStatic,None,None,Diaph D1 Y,2E-06,1E-06,1.91,2,0,6.446,3.4
Story1,SCT,LinStatic,None,None,Diaph D1 Y,6.081E-08,3.683E-08,1.651,2,0,6.446,3.4
Story1,SEx,LinRespSpec,Max,None,Diaph D1 X,0.000157,0.000149,1.054,15,27.834,0,3.4
Story1,SEx,LinRespSpec,Max,None,Diaph D1 Y,0.000114,5.8E-05,1.95,22,38.505,13.821,3.4
Story1,SEy,LinRespSpec,Max,None,Diaph D1 X,2.2E-05,1.6E-05,1.414,53,25.115,13.821,3.4
Story1,SEy,LinRespSpec,Max,None,Diaph D1 Y,0.000165,0.000146,1.135,2,0,6.446,3.4
Story1,SEx_b2,LinRespSpec,Max,None,Diaph D1 X,0.000152,0.000146,1.041,15,27.834,0,3.4
Story1,SEx_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000102,5.2E-05,1.96,22,38.505,13.821,3.4
Story1,SEy_b2,LinRespSpec,Max,None,Diaph D1 Y,0.000131,0.000126,1.042,2,0,6.446,3.4
Story1,ED1_C1_1.4CP,Combination,None,None,Diaph D1 Y,1E-05,6E-06,1.815,2,0,6.446,3.4
Story1,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Diaph D1 Y,1.3E-05,7E-06,1.842,2,0,6.446,3.4
Story1,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Diaph D1 Y,1.2E-05,6E-06,1.833,2,0,6.446,3.4
Story1,ED1_DYN_XP,Combination,Max,None,Diaph D1 X,0.000221,0.000209,1.059,15,27.834,0,3.4
Story1,ED1_DYN_XP,Combination,Max,None,Diaph D1 Y,0.000158,7.8E-05,2.03,22,38.505,13.821,3.4
Story1,ED1_DYN_XP,Combination,Min,None,Diaph D1 X,0.000217,0.000207,1.048,15,27.834,0,3.4
Story1,ED1_DYN_XP,Combination,Min,None,Diaph D1 Y,0.00016,8.5E-05,1.877,22,38.505,13.821,3.4
Story1,ED1_DYN_XN,Combination,Max,None,Diaph D1 X,0.000221,0.000209,1.059,15,27.834,0,3.4
Story1,ED1_DYN_XN,Combination,Max,None,Diaph D1 Y,0.000158,7.8E-05,2.03,22,38.505,13.821,3.4
Story1,ED1_DYN_XN,Combination,Min,None,Diaph D1 X,0.000217,0.000207,1.048,15,27.834,0,3.4
Story1,ED1_DYN_XN,Combination,Min,None,Diaph D1 Y,0.00016,8.5E-05,1.877,22,38.505,13.821,3.4
Story1,ED1_DYN_YP,Combination,Max,None,Diaph D1 X,2.9E-05,2.1E-05,1.399,53,25.115,13.821,3.4
Story1,ED1_DYN_YP,Combination,Max,None,Diaph D1 Y,0.00022,0.000195,1.128,2,0,6.446,3.4
Story1,ED1_DYN_YP,Combination,Min,None,Diaph D1 X,3.3E-05,2.3E-05,1.427,53,25.115,13.821,3.4
Story1,ED1_DYN_YP,Combination,Min,None,Diaph D1 Y,0.000243,0.000213,1.142,2,0,6.446,3.4
Story1,ED1_DYN_YN,Combination,Max,None,Diaph D1 X,2.9E-05,2.1E-05,1.399,53,25.115,13.821,3.4
Story1,ED1_DYN_YN,Combination,Max,None,Diaph D1 Y,0.00022,0.000195,1.128,2,0,6.446,3.4
Story1,ED1_DYN_YN,Combination,Min,None,Diaph D1 X,3.3E-05,2.3E-05,1.427,53,25.115,13.821,3.4
Story1,ED1_DYN_YN,Combination,Min,None,Diaph D1 Y,0.000243,0.000213,1.142,2,0,6.446,3.4
Story1,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 X,0.00022,0.000209,1.057,15,27.834,0,3.4
Story1,ED1_DYN_09_XP,Combination,Max,None,Diaph D1 Y,0.000158,7.9E-05,1.997,22,38.505,13.821,3.4
Story1,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 X,0.000218,0.000208,1.05,15,27.834,0,3.4
Story1,ED1_DYN_09_XP,Combination,Min,None,Diaph D1 Y,0.00016,8.4E-05,1.906,22,38.505,13.821,3.4
Story1,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 X,0.00022,0.000209,1.057,15,27.834,0,3.4
Story1,ED1_DYN_09_XN,Combination,Max,None,Diaph D1 Y,0.000158,7.9E-05,1.997,22,38.505,13.821,3.4
Story1,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 X,0.000218,0.000208,1.05,15,27.834,0,3.4
Story1,ED1_DYN_09_XN,Combination,Min,None,Diaph D1 Y,0.00016,8.4E-05,1.906,22,38.505,13.821,3.4
Story1,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 X,3E-05,2.2E-05,1.405,53,25.115,13.821,3.4
Story1,ED1_DYN_09_YP,Combination,Max,None,Diaph D1 Y,0.000225,0.000199,1.131,2,0,6.446,3.4
Story1,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 X,3.2E-05,2.3E-05,1.422,53,25.115,13.821,3.4
Story1,ED1_DYN_09_YP,Combination,Min,None,Diaph D1 Y,0.000238,0.000209,1.139,2,0,6.446,3.4
Story1,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 X,3E-05,2.2E-05,1.405,53,25.115,13.821,3.4
Story1,ED1_DYN_09_YN,Combination,Max,None,Diaph D1 Y,0.000225,0.000199,1.131,2,0,6.446,3.4
Story1,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 X,3.2E-05,2.3E-05,1.422,53,25.115,13.821,3.4
Story1,ED1_DYN_09_YN,Combination,Min,None,Diaph D1 Y,0.000238,0.000209,1.139,2,0,6.446,3.4
