Story,OutputCase,CaseType,StepType,StepNumber,Location,P,VX,VY,T,MX,MY
Story10,ED1_DYN_09_YN,Combination,Max,None,Bottom,4967.8589,48.976,748.1528,15986.2967,48755.5531,-97615.6942
Story10,ED1_DYN_09_YN,Combination,Min,None,Top,4749.5533,-48.976,-748.1528,-15986.2967,21384.0417,-94864.0141
Story10,ED1_DYN_09_YN,Combination,Min,None,Bottom,4967.8589,-48.976,-748.1528,-15986.2967,21250.0165,-99328.4413
Story9,Dead,LinStatic,None,None,Top,5009.2226,0,0,0,35382.1444,-99302.8074
Story9,Dead,LinStatic,None,None,Bottom,5251.7844,0,0,0,37171.9804,-104123.7106
Story9,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story9,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story9,MODAL,LinModEigen,Mode,1,Top,0,-0.1806,-0.0092,-0.8455,0.1537,-2.9876
Story9,MODAL,LinModEigen,Mode,1,Bottom,0,-0.1806,-0.0092,-0.8455,0.1776,-3.4572
Story9,MODAL,LinModEigen,Mode,2,Top,0,-0.0102,-0.2469,-4.5273,4.138,-0.1692
Story9,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0102,-0.2469,-4.5273,4.7798,-0.1957
Story9,MODAL,LinModEigen,Mode,3,Top,0,0.1968,-0.0297,-4.479,0.4943,3.2495
Story9,MODAL,LinModEigen,Mode,3,Bottom,0,0.1968,-0.0297,-4.479,0.5714,3.7613
Story9,MODAL,LinModEigen,Mode,4,Top,0,0.618,0.0209,-1.1967,0.5368,-27.0128
Story9,MODAL,LinModEigen,Mode,4,Bottom,0,0.618,0.0209,-1.1967,0.4824,-25.406
Story9,MODAL,LinModEigen,Mode,5,Top,0,-0.0091,1.0028,19.6019,32.1771,0.6591
Story9,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0091,1.0028,19.6019,29.5699,0.6355
Story9,MODAL,LinModEigen,Mode,6,Top,0,-0.2615,0.0112,14.9263,0.7212,10.8516
Story9,MODAL,LinModEigen,Mode,6,Bottom,0,-0.2615,0.0112,14.9263,0.6921,10.1716
Story9,MODAL,LinModEigen,Mode,7,Top,0,6.4167,0.0547,-26.4394,-0.2166,2.5766
Story9,MODAL,LinModEigen,Mode,7,Bottom,0,6.4167,0.0547,-26.4394,-0.3589,19.26
Story9,MODAL,LinModEigen,Mode,8,Top,0,-0.0499,8.7121,171.1037,-6.9448,0.1334
Story9,MODAL,LinModEigen,Mode,8,Bottom,0,-0.0499,8.7121,171.1037,-29.5964,0.0037
Story9,MODAL,LinModEigen,Mode,9,Top,0,2.2851,-0.1438,-132.1111,0.1672,0.939
Story9,MODAL,LinModEigen,Mode,9,Bottom,0,2.2851,-0.1438,-132.1111,0.5411,6.8803
Story9,MODAL,LinModEigen,Mode,10,Top,0,-7.9054,-0.0476,32.551,-0.1916,69.1853
Story9,MODAL,LinModEigen,Mode,10,Bottom,0,-7.9054,-0.0476,32.551,-0.0678,48.6313
Story9,MODAL,LinModEigen,Mode,11,Top,0,-0.063,-10.4717,-203.8035,-96.8824,0.4837
Story9,MODAL,LinModEigen,Mode,11,Bottom,0,-0.063,-10.4717,-203.8035,-69.6561,0.3198
Story9,MODAL,LinModEigen,Mode,12,Top,0,2.4233,-0.4555,-170.498,-3.289,-23.7072
Story9,MODAL,LinModEigen,Mode,12,Bottom,0,2.4233,-0.4555,-170.498,-2.1047,-17.4067
Story9,PP,LinStatic,None,None,Top,5009.2226,0,0,0,35382.1444,-99302.8074
Story9,PP,LinStatic,None,None,Bottom,5251.7844,0,0,0,37171.9804,-104123.7106
Story9,TERP,LinStatic,None,None,Top,724.5264,0,0,0,4946.1389,-14339.1185
Story9,TERP,LinStatic,None,None,Bottom,724.5264,0,0,0,4946.1389,-14339.1185
Story9,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story9,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story9,SCP,LinStatic,None,None,Top,1293.7971,0,0,0,8832.3909,-25605.5688
Story9,SCP,LinStatic,None,None,Bottom,1293.7971,0,0,0,8832.3909,-25605.5688
Story9,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story9,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story9,SEx,LinRespSpec,Max,None,Top,0,563.1868,39.2536,6412.1776,657.6656,9837.369
Story9,SEx,LinRespSpec,Max,None,Bottom,0,563.1868,39.2536,6412.1776,758.2731,11120.3293
Story9,SEy,LinRespSpec,Max,None,Top,0,36.6559,565.1705,12080.6203,9823.4059,611.6954
Story9,SEy,LinRespSpec,Max,None,Bottom,0,36.6559,565.1705,12080.6203,11116.4396,705.494
Story9,SEx_b2,LinRespSpec,Max,None,Top,0,563.1868,39.2536,6022.9873,657.6656,9837.369
Story9,SEx_b2,LinRespSpec,Max,None,Bottom,0,563.1868,39.2536,6022.9873,758.2731,11120.3293
Story9,SEy_b2,LinRespSpec,Max,None,Top,0,36.6559,565.1705,10992.5257,9823.4059,611.6954
Story9,SEy_b2,LinRespSpec,Max,None,Bottom,0,36.6559,565.1705,10992.5257,11116.4396,705.494
Story9,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story9,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story9,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story9,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story9,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story9,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story9,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story9,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story9,ED1_C1_1.4CP,Combination,None,None,Top,8093.1146,0,0,0,56909.2456,-160402.2525
Story9,ED1_C1_1.4CP,Combination,None,None,Bottom,8432.7011,0,0,0,59415.016,-167151.517
Story9,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,9030.5543,0,0,0,63071.7677,-178922.111
Story9,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,9321.6285,0,0,0,65219.5709,-184707.1948
Story9,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,8306.028,0,0,0,58125.6288,-164582.9924
Story9,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,8597.1021,0,0,0,60273.432,-170368.0763
Story9,ED1_DYN_XP,Combination,Max,None,Top,8230.7525,788.4616,54.955,8977.0486,58532.4761,-149320.8973
Story9,ED1_DYN_XP,Combination,Max,None,Bottom,8521.8266,788.4616,54.955,8977.0486,60821.1297,-153309.8367
Story9,ED1_DYN_XP,Combination,Min,None,Top,8230.7525,-788.4616,-54.955,-8977.0486,56691.0124,-176865.5304
Story9,ED1_DYN_XP,Combination,Min,None,Bottom,8521.8266,-788.4616,-54.955,-8977.0486,58697.9651,-184446.7587
Story9,ED1_DYN_XN,Combination,Max,None,Top,8230.7525,788.4616,54.955,8977.0486,58532.4761,-149320.8973
Story9,ED1_DYN_XN,Combination,Max,None,Bottom,8521.8266,788.4616,54.955,8977.0486,60821.1297,-153309.8367
Story9,ED1_DYN_XN,Combination,Min,None,Top,8230.7525,-788.4616,-54.955,-8977.0486,56691.0124,-176865.5304
Story9,ED1_DYN_XN,Combination,Min,None,Bottom,8521.8266,-788.4616,-54.955,-8977.0486,58697.9651,-184446.7587
Story9,ED1_DYN_YP,Combination,Max,None,Top,8230.7525,51.3182,791.2387,16912.8684,71364.5125,-162236.8403
Story9,ED1_DYN_YP,Combination,Max,None,Bottom,8521.8266,51.3182,791.2387,16912.8684,75322.5629,-167890.6062
Story9,ED1_DYN_YP,Combination,Min,None,Top,8230.7525,-51.3182,-791.2387,-16912.8684,43858.976,-163949.5874
Story9,ED1_DYN_YP,Combination,Min,None,Bottom,8521.8266,-51.3182,-791.2387,-16912.8684,44196.532,-169865.9892
Story9,ED1_DYN_YN,Combination,Max,None,Top,8230.7525,51.3182,791.2387,16912.8684,71364.5125,-162236.8403
Story9,ED1_DYN_YN,Combination,Max,None,Bottom,8521.8266,51.3182,791.2387,16912.8684,75322.5629,-167890.6062
Story9,ED1_DYN_YN,Combination,Min,None,Top,8230.7525,-51.3182,-791.2387,-16912.8684,43858.976,-163949.5874
Story9,ED1_DYN_YN,Combination,Min,None,Bottom,8521.8266,-51.3182,-791.2387,-16912.8684,44196.532,-169865.9892
Story9,ED1_DYN_09_XP,Combination,Max,None,Top,5202.7165,788.4616,54.955,8977.0486,37505.2469,-89343.4172
Story9,ED1_DYN_09_XP,Combination,Max,None,Bottom,5421.0221,788.4616,54.955,8977.0486,39256.9497,-91886.0856
Story9,ED1_DYN_09_XP,Combination,Min,None,Top,5202.7165,-788.4616,-54.955,-8977.0486,35663.7831,-116888.0503
Story9,ED1_DYN_09_XP,Combination,Min,None,Bottom,5421.0221,-788.4616,-54.955,-8977.0486,37133.7851,-123023.0077
Story9,ED1_DYN_09_XN,Combination,Max,None,Top,5202.7165,788.4616,54.955,8977.0486,37505.2469,-89343.4172
Story9,ED1_DYN_09_XN,Combination,Max,None,Bottom,5421.0221,788.4616,54.955,8977.0486,39256.9497,-91886.0856
Story9,ED1_DYN_09_XN,Combination,Min,None,Top,5202.7165,-788.4616,-54.955,-8977.0486,35663.7831,-116888.0503
Story9,ED1_DYN_09_XN,Combination,Min,None,Bottom,5421.0221,-788.4616,-54.955,-8977.0486,37133.7851,-123023.0077
Story9,ED1_DYN_09_YP,Combination,Max,None,Top,5202.7165,51.3182,791.2387,16912.8684,50337.2833,-102259.3602
Story9,ED1_DYN_09_YP,Combination,Max,None,Bottom,5421.0221,51.3182,791.2387,16912.8684,53758.3829,-106466.8551
Story9,ED1_DYN_09_YP,Combination,Min,None,Top,5202.7165,-51.3182,-791.2387,-16912.8684,22831.7467,-103972.1073
Story9,ED1_DYN_09_YP,Combination,Min,None,Bottom,5421.0221,-51.3182,-791.2387,-16912.8684,22632.3519,-108442.2382
Story9,ED1_DYN_09_YN,Combination,Max,None,Top,5202.7165,51.3182,791.2387,16912.8684,50337.2833,-102259.3602
Story9,ED1_DYN_09_YN,Combination,Max,None,Bottom,5421.0221,51.3182,791.2387,16912.8684,53758.3829,-106466.8551
Story9,ED1_DYN_09_YN,Combination,Min,None,Top,5202.7165,-51.3182,-791.2387,-16912.8684,22831.7467,-103972.1073
Story9,ED1_DYN_09_YN,Combination,Min,None,Bottom,5421.0221,-51.3182,-791.2387,-16912.8684,22632.3519,-108442.2382
Story8,Dead,LinStatic,None,None,Top,5446.8713,0,0,0,38479.8094,-107979.7833
Story8,Dead,LinStatic,None,None,Bottom,5689.4331,0,0,0,40269.6454,-112800.6865
Story8,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story8,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story8,MODAL,LinModEigen,Mode,1,Top,0,-0.1873,-0.0096,-0.8726,0.1776,-3.4572
Story8,MODAL,LinModEigen,Mode,1,Bottom,0,-0.1873,-0.0096,-0.8726,0.2025,-3.9443
Story8,MODAL,LinModEigen,Mode,2,Top,0,-0.0105,-0.2555,-4.6861,4.7798,-0.1957
Story8,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0105,-0.2555,-4.6861,5.4441,-0.2231
Story8,MODAL,LinModEigen,Mode,3,Top,0,0.2042,-0.0307,-4.6398,0.5714,3.7613
Story8,MODAL,LinModEigen,Mode,3,Bottom,0,0.2042,-0.0307,-4.6398,0.6514,4.2923
Story8,MODAL,LinModEigen,Mode,4,Top,0,1.0788,0.0317,-2.6362,0.4824,-25.406
Story8,MODAL,LinModEigen,Mode,4,Bottom,0,1.0788,0.0317,-2.6362,0.3999,-22.6013
Story8,MODAL,LinModEigen,Mode,5,Top,0,-0.0194,1.6079,31.5083,29.5699,0.6355
Story8,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0194,1.6079,31.5083,25.3894,0.5849
Story8,MODAL,LinModEigen,Mode,6,Top,0,-0.4516,0.022,24.1265,0.6921,10.1716
Story8,MODAL,LinModEigen,Mode,6,Bottom,0,-0.4516,0.022,24.1265,0.6348,8.9973
Story8,MODAL,LinModEigen,Mode,7,Top,0,4.846,0.0359,-20.3614,-0.3589,19.26
Story8,MODAL,LinModEigen,Mode,7,Bottom,0,4.846,0.0359,-20.3614,-0.4522,31.8596
Story8,MODAL,LinModEigen,Mode,8,Top,0,-0.0426,6.5732,129.0367,-29.5964,0.0037
Story8,MODAL,LinModEigen,Mode,8,Bottom,0,-0.0426,6.5732,129.0367,-46.6866,-0.107
Story8,MODAL,LinModEigen,Mode,9,Top,0,1.7454,-0.0988,-98.7365,0.5411,6.8803
Story8,MODAL,LinModEigen,Mode,9,Bottom,0,1.7454,-0.0988,-98.7365,0.7979,11.4182
Story8,MODAL,LinModEigen,Mode,10,Top,0,-13.3426,-0.0504,57.3312,-0.0678,48.6313
Story8,MODAL,LinModEigen,Mode,10,Bottom,0,-13.3426,-0.0504,57.3312,0.0631,13.9406
Story8,MODAL,LinModEigen,Mode,11,Top,0,-0.0862,-17.7618,-345.1336,-69.6561,0.3198
Story8,MODAL,LinModEigen,Mode,11,Bottom,0,-0.0862,-17.7618,-345.1336,-23.4753,0.0958
Story8,MODAL,LinModEigen,Mode,12,Top,0,4.347,-0.6972,-284.9546,-2.1047,-17.4067
Story8,MODAL,LinModEigen,Mode,12,Bottom,0,4.347,-0.6972,-284.9546,-0.292,-6.1045
Story8,PP,LinStatic,None,None,Top,5446.8713,0,0,0,38479.8094,-107979.7833
Story8,PP,LinStatic,None,None,Bottom,5689.4331,0,0,0,40269.6454,-112800.6865
Story8,TERP,LinStatic,None,None,Top,790.3924,0,0,0,5395.7879,-15642.6748
Story8,TERP,LinStatic,None,None,Bottom,790.3924,0,0,0,5395.7879,-15642.6748
Story8,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story8,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story8,SCP,LinStatic,None,None,Top,1411.415,0,0,0,9635.3355,-27933.3478
Story8,SCP,LinStatic,None,None,Bottom,1411.415,0,0,0,9635.3355,-27933.3478
Story8,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story8,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story8,SEx,LinRespSpec,Max,None,Top,0,594.9677,40.7681,6684.4464,758.2731,11120.3293
Story8,SEx,LinRespSpec,Max,None,Bottom,0,594.9677,40.7681,6684.4464,862.5929,12454.339
Story8,SEy,LinRespSpec,Max,None,Top,0,38.1121,597.2864,12774.6245,11116.4396,705.494
Story8,SEy,LinRespSpec,Max,None,Bottom,0,38.1121,597.2864,12774.6245,12462.9698,802.8232
Story8,SEx_b2,LinRespSpec,Max,None,Top,0,594.9677,40.7681,6273.294,758.2731,11120.3293
Story8,SEx_b2,LinRespSpec,Max,None,Bottom,0,594.9677,40.7681,6273.294,862.5929,12454.339
Story8,SEy_b2,LinRespSpec,Max,None,Top,0,38.1121,597.2864,11624.6988,11116.4396,705.494
Story8,SEy_b2,LinRespSpec,Max,None,Bottom,0,38.1121,597.2864,11624.6988,12462.9698,802.8232
Story8,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story8,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story8,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story8,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story8,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story8,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story8,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story8,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story8,ED1_C1_1.4CP,Combination,None,None,Top,8798.0352,0,0,0,61875.4852,-174374.9975
Story8,ED1_C1_1.4CP,Combination,None,None,Bottom,9137.6217,0,0,0,64381.2556,-181124.262
Story8,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,9822.9607,0,0,0,68613.2559,-194623.1959
Story8,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,10114.0349,0,0,0,70761.0591,-200408.2797
Story8,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,9027.8636,0,0,0,63185.3503,-178887.4099
Story8,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,9318.9377,0,0,0,65333.1535,-184672.4938
Story8,ED1_DYN_XP,Combination,Max,None,Top,8952.5881,832.9548,57.0753,9358.225,63733.048,-161829.1704
Story8,ED1_DYN_XP,Combination,Max,None,Bottom,9243.6622,832.9548,57.0753,9358.225,66026.899,-165746.6406
Story8,ED1_DYN_XP,Combination,Min,None,Top,8952.5881,-832.9548,-57.0753,-9358.225,61609.8834,-192966.0924
Story8,ED1_DYN_XP,Combination,Min,None,Bottom,9243.6622,-832.9548,-57.0753,-9358.225,63611.6388,-200618.7899
Story8,ED1_DYN_XN,Combination,Max,None,Top,8952.5881,832.9548,57.0753,9358.225,63733.048,-161829.1704
Story8,ED1_DYN_XN,Combination,Max,None,Bottom,9243.6622,832.9548,57.0753,9358.225,66026.899,-165746.6406
Story8,ED1_DYN_XN,Combination,Min,None,Top,8952.5881,-832.9548,-57.0753,-9358.225,61609.8834,-192966.0924
Story8,ED1_DYN_XN,Combination,Min,None,Bottom,9243.6622,-832.9548,-57.0753,-9358.225,63611.6388,-200618.7899
Story8,ED1_DYN_YP,Combination,Max,None,Top,8952.5881,53.357,836.201,17884.4743,78234.4812,-176409.9398
Story8,ED1_DYN_YP,Combination,Max,None,Bottom,9243.6622,53.357,836.201,17884.4743,82267.4266,-182058.7628
Story8,ED1_DYN_YP,Combination,Min,None,Top,8952.5881,-53.357,-836.201,-17884.4743,47108.4502,-178385.3229
Story8,ED1_DYN_YP,Combination,Min,None,Bottom,9243.6622,-53.357,-836.201,-17884.4743,47371.1112,-184306.6677
Story8,ED1_DYN_YN,Combination,Max,None,Top,8952.5881,53.357,836.201,17884.4743,78234.4812,-176409.9398
Story8,ED1_DYN_YN,Combination,Max,None,Bottom,9243.6622,53.357,836.201,17884.4743,82267.4266,-182058.7628
Story8,ED1_DYN_YN,Combination,Min,None,Top,8952.5881,-53.357,-836.201,-17884.4743,47108.4502,-178385.3229
Story8,ED1_DYN_YN,Combination,Min,None,Bottom,9243.6622,-53.357,-836.201,-17884.4743,47371.1112,-184306.6677
Story8,ED1_DYN_09_XP,Combination,Max,None,Top,5655.8798,832.9548,57.0753,9358.225,40838.6799,-96529.7516
Story8,ED1_DYN_09_XP,Combination,Max,None,Bottom,5874.1854,832.9548,57.0753,9358.225,42595.5801,-99000.9509
Story8,ED1_DYN_09_XP,Combination,Min,None,Top,5655.8798,-832.9548,-57.0753,-9358.225,38715.5153,-127666.6737
Story8,ED1_DYN_09_XP,Combination,Min,None,Bottom,5874.1854,-832.9548,-57.0753,-9358.225,40180.32,-133873.1002
Story8,ED1_DYN_09_XN,Combination,Max,None,Top,5655.8798,832.9548,57.0753,9358.225,40838.6799,-96529.7516
Story8,ED1_DYN_09_XN,Combination,Max,None,Bottom,5874.1854,832.9548,57.0753,9358.225,42595.5801,-99000.9509
Story8,ED1_DYN_09_XN,Combination,Min,None,Top,5655.8798,-832.9548,-57.0753,-9358.225,38715.5153,-127666.6737
Story8,ED1_DYN_09_XN,Combination,Min,None,Bottom,5874.1854,-832.9548,-57.0753,-9358.225,40180.32,-133873.1002
Story8,ED1_DYN_09_YP,Combination,Max,None,Top,5655.8798,53.357,836.201,17884.4743,55340.1131,-111110.5211
Story8,ED1_DYN_09_YP,Combination,Max,None,Bottom,5874.1854,53.357,836.201,17884.4743,58836.1077,-115313.0731
Story8,ED1_DYN_09_YP,Combination,Min,None,Top,5655.8798,-53.357,-836.201,-17884.4743,24214.0822,-113085.9042
Story8,ED1_DYN_09_YP,Combination,Min,None,Bottom,5874.1854,-53.357,-836.201,-17884.4743,23939.7923,-117560.978
Story8,ED1_DYN_09_YN,Combination,Max,None,Top,5655.8798,53.357,836.201,17884.4743,55340.1131,-111110.5211
Story8,ED1_DYN_09_YN,Combination,Max,None,Bottom,5874.1854,53.357,836.201,17884.4743,58836.1077,-115313.0731
Story8,ED1_DYN_09_YN,Combination,Min,None,Top,5655.8798,-53.357,-836.201,-17884.4743,24214.0822,-113085.9042
Story8,ED1_DYN_09_YN,Combination,Min,None,Bottom,5874.1854,-53.357,-836.201,-17884.4743,23939.7923,-117560.978
Story7,Dead,LinStatic,None,None,Top,5884.52,0,0,0,41577.4744,-116656.7592
Story7,Dead,LinStatic,None,None,Bottom,6127.0818,0,0,0,43367.3104,-121477.6624
Story7,Live,LinStatic,None,None,Top,0,0,0,0,0,0
Story7,Live,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story7,MODAL,LinModEigen,Mode,1,Top,0,-0.1928,-0.0098,-0.894,0.2025,-3.9443
Story7,MODAL,LinModEigen,Mode,1,Bottom,0,-0.1928,-0.0098,-0.894,0.228,-4.4456
Story7,MODAL,LinModEigen,Mode,2,Top,0,-0.0108,-0.2625,-4.8142,5.4441,-0.2231
Story7,MODAL,LinModEigen,Mode,2,Bottom,0,-0.0108,-0.2625,-4.8142,6.1265,-0.2513
Story7,MODAL,LinModEigen,Mode,3,Top,0,0.2103,-0.0316,-4.7697,0.6514,4.2923
Story7,MODAL,LinModEigen,Mode,3,Bottom,0,0.2103,-0.0316,-4.7697,0.7335,4.839
Story7,MODAL,LinModEigen,Mode,4,Top,0,1.5095,0.0417,-3.9929,0.3999,-22.6013
Story7,MODAL,LinModEigen,Mode,4,Bottom,0,1.5095,0.0417,-3.9929,0.2916,-18.6765
Story7,MODAL,LinModEigen,Mode,5,Top,0,-0.0293,2.1721,42.6098,25.3894,0.5849
Story7,MODAL,LinModEigen,Mode,5,Bottom,0,-0.0293,2.1721,42.6098,19.7419,0.5088
Story7,MODAL,LinModEigen,Mode,6,Top,0,-0.6298,0.0321,32.6902,0.6348,8.9973
Story7,MODAL,LinModEigen,Mode,6,Bottom,0,-0.6298,0.0321,32.6902,0.5515,7.3599
Story7,MODAL,LinModEigen,Mode,7,Top,0,2.5289,0.011,-11.1815,-0.4522,31.8596
Story7,MODAL,LinModEigen,Mode,7,Bottom,0,2.5289,0.011,-11.1815,-0.4808,38.4348
Story7,MODAL,LinModEigen,Mode,8,Top,0,-0.0287,3.4268,67.1814,-46.6866,-0.107
Story7,MODAL,LinModEigen,Mode,8,Bottom,0,-0.0287,3.4268,67.1814,-55.5964,-0.1816
Story7,MODAL,LinModEigen,Mode,9,Top,0,0.9348,-0.0379,-50.1127,0.7979,11.4182
Story7,MODAL,LinModEigen,Mode,9,Bottom,0,0.9348,-0.0379,-50.1127,0.8963,13.8486
Story7,MODAL,LinModEigen,Mode,10,Top,0,-14.9866,-0.0398,65.7637,0.0631,13.9406
Story7,MODAL,LinModEigen,Mode,10,Bottom,0,-14.9866,-0.0398,65.7637,0.1666,-25.0247
Story7,MODAL,LinModEigen,Mode,11,Top,0,-0.0846,-19.9758,-387.842,-23.4753,0.0958
Story7,MODAL,LinModEigen,Mode,11,Bottom,0,-0.0846,-19.9758,-387.842,28.4618,-0.1241
Story7,MODAL,LinModEigen,Mode,12,Top,0,5.045,-0.74,-318.2431,-0.292,-6.1045
Story7,MODAL,LinModEigen,Mode,12,Bottom,0,5.045,-0.74,-318.2431,1.632,7.0124
Story7,PP,LinStatic,None,None,Top,5884.52,0,0,0,41577.4744,-116656.7592
Story7,PP,LinStatic,None,None,Bottom,6127.0818,0,0,0,43367.3104,-121477.6624
Story7,TERP,LinStatic,None,None,Top,856.2585,0,0,0,5845.4369,-16946.231
Story7,TERP,LinStatic,None,None,Bottom,856.2585,0,0,0,5845.4369,-16946.231
Story7,TERT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story7,TERT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story7,SCP,LinStatic,None,None,Top,1529.033,0,0,0,10438.2801,-30261.1268
Story7,SCP,LinStatic,None,None,Bottom,1529.033,0,0,0,10438.2801,-30261.1268
Story7,SCT,LinStatic,None,None,Top,47.0472,0,0,0,321.1779,-931.1116
Story7,SCT,LinStatic,None,None,Bottom,47.0472,0,0,0,321.1779,-931.1116
Story7,SEx,LinRespSpec,Max,None,Top,0,627.0016,42.0435,6928.6592,862.5929,12454.339
Story7,SEx,LinRespSpec,Max,None,Bottom,0,627.0016,42.0435,6928.6592,970.049,13846.433
Story7,SEy,LinRespSpec,Max,None,Top,0,39.3507,629.3762,13470.4117,12462.9698,802.8232
Story7,SEy,LinRespSpec,Max,None,Bottom,0,39.3507,629.3762,13470.4117,13869.3408,903.1604
Story7,SEx_b2,LinRespSpec,Max,None,Top,0,627.0016,42.0435,6495.3697,862.5929,12454.339
Story7,SEx_b2,LinRespSpec,Max,None,Bottom,0,627.0016,42.0435,6495.3697,970.049,13846.433
Story7,SEy_b2,LinRespSpec,Max,None,Top,0,39.3507,629.3762,12258.7051,12462.9698,802.8232
Story7,SEy_b2,LinRespSpec,Max,None,Bottom,0,39.3507,629.3762,12258.7051,13869.3408,903.1604
Story7,TorX+,LinStatic,None,None,Top,0,0,0,0,0,0
Story7,TorX+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story7,TorX-,LinStatic,None,None,Top,0,0,0,0,0,0
Story7,TorX-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story7,TorY+,LinStatic,None,None,Top,0,0,0,0,0,0
Story7,TorY+,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story7,TorY-,LinStatic,None,None,Top,0,0,0,0,0,0
Story7,TorY-,LinStatic,None,None,Bottom,0,0,0,0,0,0
Story7,ED1_C1_1.4CP,Combination,None,None,Top,9502.9559,0,0,0,66841.7248,-188347.7425
Story7,ED1_C1_1.4CP,Combination,None,None,Bottom,9842.5424,0,0,0,69347.4952,-195097.0069
Story7,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Top,10615.367,0,0,0,74154.7442,-210324.2808
Story7,ED1_C2_1.2CP_1.6L_0.5Lr,Combination,None,None,Bottom,10906.4412,0,0,0,76302.5474,-216109.3646
Story7,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Top,9749.6992,0,0,0,68245.0717,-193191.8275
Story7,ED1_C3_1.2CP_L_1.6Lr,Combination,None,None,Bottom,10040.7733,0,0,0,70392.8749,-198976.9113
Story7,ED1_DYN_XP,Combination,Max,None,Top,9674.4237,877.8023,58.861,9700.1229,68938.8172,-174265.9742
Story7,ED1_DYN_XP,Combination,Max,None,Bottom,9965.4978,877.8023,58.861,9700.1229,71237.0589,-178102.1266
Story7,ED1_DYN_XP,Combination,Min,None,Top,9674.4237,-877.8023,-58.861,-9700.1229,66523.5571,-209138.1236
Story7,ED1_DYN_XP,Combination,Min,None,Bottom,9965.4978,-877.8023,-58.861,-9700.1229,68520.9218,-216872.1389
Story7,ED1_DYN_XN,Combination,Max,None,Top,9674.4237,877.8023,58.861,9700.1229,68938.8172,-174265.9742
Story7,ED1_DYN_XN,Combination,Max,None,Bottom,9965.4978,877.8023,58.861,9700.1229,71237.0589,-178102.1266
Story7,ED1_DYN_XN,Combination,Min,None,Top,9674.4237,-877.8023,-58.861,-9700.1229,66523.5571,-209138.1236
Story7,ED1_DYN_XN,Combination,Min,None,Bottom,9965.4978,-877.8023,-58.861,-9700.1229,68520.9218,-216872.1389
Story7,ED1_DYN_YP,Combination,Max,None,Top,9674.4237,55.0909,881.1267,18858.5764,85179.3449,-190578.0965
